	Vector time	sun.ele.GFS_168
643	21.08.2022 16:30:00	27,8128495
644	21.08.2022 16:45:00	25,4025186
645	21.08.2022 17:00:00	22,9676368
646	21.08.2022 17:15:00	20,5154344
647	21.08.2022 17:30:00	18,052638
648	21.08.2022 17:45:00	15,5855824
649	21.08.2022 18:00:00	13,1203105
650	21.08.2022 18:15:00	10,662664
651	21.08.2022 18:30:00	8,2183655
652	21.08.2022 18:45:00	5,7930936
653	21.08.2022 19:00:00	3,3925515
654	21.08.2022 19:15:00	1,02253
655	21.08.2022 19:30:00	-1,3110332
656	21.08.2022 19:45:00	-3,6020008
657	21.08.2022 20:00:00	-5,8439868
658	21.08.2022 20:15:00	-8,0303141
659	21.08.2022 20:30:00	-10,1539791
660	21.08.2022 20:45:00	-12,2076256
661	21.08.2022 21:00:00	-14,1835302
662	21.08.2022 21:15:00	-16,0736021
663	21.08.2022 21:30:00	-17,8694023
664	21.08.2022 21:45:00	-19,5621838
665	21.08.2022 22:00:00	-21,1429599
666	21.08.2022 22:15:00	-22,6026012
667	21.08.2022 22:30:00	-23,9319668
668	21.08.2022 22:45:00	-25,1220676
669	21.08.2022 23:00:00	-26,1642619
670	21.08.2022 23:15:00	-27,0504767
671	21.08.2022 23:30:00	-27,7734442
672	21.08.2022 23:45:00	-28,3269423
673	22.08.2022 00:00:00	-28,706019
674	22.08.2022 00:15:00	-28,9071861
675	22.08.2022 00:30:00	-28,9285624
676	22.08.2022 00:45:00	-28,7699536
677	22.08.2022 01:00:00	-28,4328606
678	22.08.2022 01:15:00	-27,9204162
679	22.08.2022 01:30:00	-27,2372553
680	22.08.2022 01:45:00	-26,3893319
681	22.08.2022 02:00:00	-25,3836997
682	22.08.2022 02:15:00	-24,2282745
683	22.08.2022 02:30:00	-22,931595
684	22.08.2022 02:45:00	-21,5025972
685	22.08.2022 03:00:00	-19,9504121
686	22.08.2022 03:15:00	-18,2841949
687	22.08.2022 03:30:00	-16,5129862
688	22.08.2022 03:45:00	-14,6456074
689	22.08.2022 04:00:00	-12,6905862
690	22.08.2022 04:15:00	-10,6561104
691	22.08.2022 04:30:00	-8,5500039
692	22.08.2022 04:45:00	-6,3797236
693	22.08.2022 05:00:00	-4,1523706
694	22.08.2022 05:15:00	-1,8747145
695	22.08.2022 05:30:00	0,4467736
696	22.08.2022 05:45:00	2,8058788
697	22.08.2022 06:00:00	5,1965956
698	22.08.2022 06:15:00	7,613075
699	22.08.2022 06:30:00	10,0495667
700	22.08.2022 06:45:00	12,5003565
701	22.08.2022 07:00:00	14,9596986
702	22.08.2022 07:15:00	17,4217416
703	22.08.2022 07:30:00	19,8804482
704	22.08.2022 07:45:00	22,3295062
705	22.08.2022 08:00:00	24,7622301
706	22.08.2022 08:15:00	27,1714528
707	22.08.2022 08:30:00	29,5494054
708	22.08.2022 08:45:00	31,8875841
709	22.08.2022 09:00:00	34,1766078
710	22.08.2022 09:15:00	36,4060653
711	22.08.2022 09:30:00	38,5643615
712	22.08.2022 09:45:00	40,6385707
713	22.08.2022 10:00:00	42,6143165
714	22.08.2022 10:15:00	44,4757026
715	22.08.2022 10:30:00	46,205333
716	22.08.2022 10:45:00	47,7844683
717	22.08.2022 11:00:00	49,1933706
718	22.08.2022 11:15:00	50,4118877
719	22.08.2022 11:30:00	51,420305
720	22.08.2022 11:45:00	52,2004452
721	22.08.2022 12:00:00	52,7369316
722	22.08.2022 12:15:00	53,0184503
723	22.08.2022 12:30:00	53,0387967
724	22.08.2022 12:45:00	52,7974921
725	22.08.2022 13:00:00	52,2998318
726	22.08.2022 13:15:00	51,556353
727	22.08.2022 13:30:00	50,5818442
728	22.08.2022 13:45:00	49,3941025
729	22.08.2022 14:00:00	48,0126578
730	22.08.2022 14:15:00	46,457639
731	22.08.2022 14:30:00	44,7488798
732	22.08.2022 14:45:00	42,905293
733	22.08.2022 15:00:00	40,9444893
734	22.08.2022 15:15:00	38,882595
735	22.08.2022 15:30:00	36,734213
736	22.08.2022 15:45:00	34,5124804
737	22.08.2022 16:00:00	32,2291821
738	22.08.2022 16:15:00	29,8948945
739	22.08.2022 16:30:00	27,5191391
740	22.08.2022 16:45:00	25,1105354
741	22.08.2022 17:00:00	22,6769455
742	22.08.2022 17:15:00	20,2256086
743	22.08.2022 17:30:00	17,7632631
744	22.08.2022 17:45:00	15,2962569
745	22.08.2022 18:00:00	12,8306472
746	22.08.2022 18:15:00	10,3722908
747	22.08.2022 18:30:00	7,9269264
748	22.08.2022 18:45:00	5,5002489
749	22.08.2022 19:00:00	3,0979793
750	22.08.2022 19:15:00	0,7259274
751	22.08.2022 19:30:00	-1,6099483
752	22.08.2022 19:45:00	-3,9034871
753	22.08.2022 20:00:00	-6,1482765
754	22.08.2022 20:15:00	-8,3376093
755	22.08.2022 20:30:00	-10,464447
756	22.08.2022 20:45:00	-12,5213929
757	22.08.2022 21:00:00	-14,5006769
758	22.08.2022 21:15:00	-16,3941546
759	22.08.2022 21:30:00	-18,1933257
760	22.08.2022 21:45:00	-19,8893743
761	22.08.2022 22:00:00	-21,4732374
762	22.08.2022 22:15:00	-22,9357026
763	22.08.2022 22:30:00	-24,2675408
764	22.08.2022 22:45:00	-25,459672
765	22.08.2022 23:00:00	-26,5033643
766	22.08.2022 23:15:00	-27,3904585
767	22.08.2022 23:30:00	-28,1136102
768	22.08.2022 23:45:00	-28,6665339
769	23.08.2022 00:00:00	-29,0442332
770	23.08.2022 00:15:00	-29,2431972
771	23.08.2022 00:30:00	-29,2615464
772	23.08.2022 00:45:00	-29,0991138
773	23.08.2022 01:00:00	-28,7574515
774	23.08.2022 01:15:00	-28,2397651
775	23.08.2022 01:30:00	-27,550779
776	23.08.2022 01:45:00	-26,6965492
777	23.08.2022 02:00:00	-25,684238
778	23.08.2022 02:15:00	-24,5218713
779	23.08.2022 02:30:00	-23,2180954
780	23.08.2022 02:45:00	-21,7819474
781	23.08.2022 03:00:00	-20,222651
782	23.08.2022 03:15:00	-18,5494439
783	23.08.2022 03:30:00	-16,7714385
784	23.08.2022 03:45:00	-14,8975178
785	23.08.2022 04:00:00	-12,9362613
786	23.08.2022 04:15:00	-10,8958996
787	23.08.2022 04:30:00	-8,7842923
788	23.08.2022 04:45:00	-6,6089253
789	23.08.2022 05:00:00	-4,3769241
790	23.08.2022 05:15:00	-2,0950783
791	23.08.2022 05:30:00	0,2301229
792	23.08.2022 05:45:00	2,5924488
793	23.08.2022 06:00:00	4,9858788
794	23.08.2022 06:15:00	7,4045488
795	23.08.2022 06:30:00	9,8426926
796	23.08.2022 06:45:00	12,2945792
797	23.08.2022 07:00:00	14,7544444
798	23.08.2022 07:15:00	17,2164164
799	23.08.2022 07:30:00	19,6744353
800	23.08.2022 07:45:00	22,1221642
801	23.08.2022 08:00:00	24,5528913
802	23.08.2022 08:15:00	26,9594213
803	23.08.2022 08:30:00	29,3339568
804	23.08.2022 08:45:00	31,6679666
805	23.08.2022 09:00:00	33,9520452
806	23.08.2022 09:15:00	36,1757635
807	23.08.2022 09:30:00	38,3275188
808	23.08.2022 09:45:00	40,3943944
809	23.08.2022 10:00:00	42,3620462
810	23.08.2022 10:15:00	44,2146426
811	23.08.2022 10:30:00	45,934894
812	23.08.2022 10:45:00	47,5042179
813	23.08.2022 11:00:00	48,9030907
814	23.08.2022 11:15:00	50,1116328
815	23.08.2022 11:30:00	51,1104522
816	23.08.2022 11:45:00	51,8817245
817	23.08.2022 12:00:00	52,4104238
818	23.08.2022 12:15:00	52,6855448
819	23.08.2022 12:30:00	52,7011085
820	23.08.2022 12:45:00	52,4567482
821	23.08.2022 13:00:00	51,9577453
822	23.08.2022 13:15:00	51,2145072
823	23.08.2022 13:30:00	50,2416039
824	23.08.2022 13:45:00	49,0565611
825	23.08.2022 14:00:00	47,6786204
826	23.08.2022 14:15:00	46,1276345
827	23.08.2022 14:30:00	44,4231919
828	23.08.2022 14:45:00	42,5840001
829	23.08.2022 15:00:00	40,6275069
830	23.08.2022 15:15:00	38,5697148
831	23.08.2022 15:30:00	36,4251371
832	23.08.2022 15:45:00	34,2068489
833	23.08.2022 16:00:00	31,9265952
834	23.08.2022 16:15:00	29,5949289
835	23.08.2022 16:30:00	27,2213604
836	23.08.2022 16:45:00	24,8145067
837	23.08.2022 17:00:00	22,3822338
838	23.08.2022 17:15:00	19,931789
839	23.08.2022 17:30:00	17,4699213
840	23.08.2022 17:45:00	15,0029911
841	23.08.2022 18:00:00	12,5370697
842	23.08.2022 18:15:00	10,0780284
843	23.08.2022 18:30:00	7,6316215
844	23.08.2022 18:45:00	5,2035603
845	23.08.2022 19:00:00	2,799583
846	23.08.2022 19:15:00	0,4255185
847	23.08.2022 19:30:00	-1,912654
848	23.08.2022 19:45:00	-4,2087504
849	23.08.2022 20:00:00	-6,4563319
850	23.08.2022 20:15:00	-8,6486607
851	23.08.2022 20:30:00	-10,778663
852	23.08.2022 20:45:00	-12,8389013
853	23.08.2022 21:00:00	-14,8215583
854	23.08.2022 21:15:00	-16,7184352
855	23.08.2022 21:30:00	-18,5209693
856	23.08.2022 21:45:00	-20,220275
857	23.08.2022 22:00:00	-21,8072113
858	23.08.2022 22:15:00	-23,2724814
859	23.08.2022 22:30:00	-24,6067663
860	23.08.2022 22:45:00	-25,8008933
861	23.08.2022 23:00:00	-26,8460383
862	23.08.2022 23:15:00	-27,7339546
863	23.08.2022 23:30:00	-28,4572195
864	23.08.2022 23:45:00	-29,0094836
865	24.08.2022 00:00:00	-29,3857053
866	24.08.2022 00:15:00	-29,5823516
867	24.08.2022 00:30:00	-29,5975461
868	24.08.2022 00:45:00	-29,4311503
869	24.08.2022 01:00:00	-29,0847703
870	24.08.2022 01:15:00	-28,561687
871	24.08.2022 01:30:00	-27,8667176
872	24.08.2022 01:45:00	-27,0060231
873	24.08.2022 02:00:00	-25,9868773
874	24.08.2022 02:15:00	-24,8174192
875	24.08.2022 02:30:00	-23,5064045
876	24.08.2022 02:45:00	-22,0629735
877	24.08.2022 03:00:00	-20,4964438
878	24.08.2022 03:15:00	-18,8161365
879	24.08.2022 03:30:00	-17,0312368
880	24.08.2022 03:45:00	-15,1506892
881	24.08.2022 04:00:00	-13,1831249
882	24.08.2022 04:15:00	-11,1368174
883	24.08.2022 04:30:00	-9,0196615
884	24.08.2022 04:45:00	-6,839172
885	24.08.2022 05:00:00	-4,602498
886	24.08.2022 05:15:00	-2,3164493
887	24.08.2022 05:30:00	0,0124679
888	24.08.2022 05:45:00	2,3780072
889	24.08.2022 06:00:00	4,7741332
890	24.08.2022 06:15:00	7,194967
891	24.08.2022 06:30:00	9,6347271
892	24.08.2022 06:45:00	12,0876658
893	24.08.2022 07:00:00	14,5480006
894	24.08.2022 07:15:00	17,0098396
895	24.08.2022 07:30:00	19,4671007
896	24.08.2022 07:45:00	21,9134225
897	24.08.2022 08:00:00	24,3420669
898	24.08.2022 08:15:00	26,7458112
899	24.08.2022 08:30:00	29,11683
900	24.08.2022 08:45:00	31,4465653
901	24.08.2022 09:00:00	33,7255882
902	24.08.2022 09:15:00	35,9434526
903	24.08.2022 09:30:00	38,08855
904	24.08.2022 09:45:00	40,1479744
905	24.08.2022 10:00:00	42,1074162
906	24.08.2022 10:15:00	43,9511107
907	24.08.2022 10:30:00	45,6618769
908	24.08.2022 10:45:00	47,2212912
909	24.08.2022 11:00:00	48,6100455
910	24.08.2022 11:15:00	49,8085329
911	24.08.2022 11:30:00	50,7976823
912	24.08.2022 11:45:00	51,5600192
913	24.08.2022 12:00:00	52,0808644
914	24.08.2022 12:15:00	52,3495168
915	24.08.2022 12:30:00	52,3602195
916	24.08.2022 12:45:00	52,1127161
917	24.08.2022 13:00:00	51,6122753
918	24.08.2022 13:15:00	50,8691781
919	24.08.2022 13:30:00	49,8977802
920	24.08.2022 13:45:00	48,7153409
921	24.08.2022 14:00:00	47,340818
922	24.08.2022 14:15:00	45,7937909
923	24.08.2022 14:30:00	44,0936047
924	24.08.2022 14:45:00	42,2587619
925	24.08.2022 15:00:00	40,306547
926	24.08.2022 15:15:00	38,2528375
927	24.08.2022 15:30:00	36,1120556
928	24.08.2022 15:45:00	33,8972127
929	24.08.2022 16:00:00	31,620012
930	24.08.2022 16:15:00	29,2909814
931	24.08.2022 16:30:00	26,9196189
932	24.08.2022 16:45:00	24,5145377
933	24.08.2022 17:00:00	22,0836067
934	24.08.2022 17:15:00	19,6340801
935	24.08.2022 17:30:00	17,1727169
936	24.08.2022 17:45:00	14,7058896
937	24.08.2022 18:00:00	12,2396826
938	24.08.2022 18:15:00	9,7799816
939	24.08.2022 18:30:00	7,3325558
940	24.08.2022 18:45:00	4,9031328
941	24.08.2022 19:00:00	2,497468
942	24.08.2022 19:15:00	0,1214089
943	24.08.2022 19:30:00	-2,2190445
944	24.08.2022 19:45:00	-4,5176849
945	24.08.2022 20:00:00	-6,7680468
946	24.08.2022 20:15:00	-8,9633617
947	24.08.2022 20:30:00	-11,0965206
948	24.08.2022 20:45:00	-13,1600446
949	24.08.2022 21:00:00	-15,1460685
950	24.08.2022 21:15:00	-17,0463382
951	24.08.2022 21:30:00	-18,8522282
952	24.08.2022 21:45:00	-20,5547815
953	24.08.2022 22:00:00	-22,144778
954	24.08.2022 22:15:00	-23,6128349
955	24.08.2022 22:30:00	-24,9495414
956	24.08.2022 22:45:00	-26,1456306
957	24.08.2022 23:00:00	-27,1921841
958	24.08.2022 23:15:00	-28,0808661
959	24.08.2022 23:30:00	-28,8041743
960	24.08.2022 23:45:00	-29,3556944
961	25.08.2022 00:00:00	-29,7303395
962	25.08.2022 00:15:00	-29,9245546
963	25.08.2022 00:30:00	-29,9364673
964	25.08.2022 00:45:00	-29,7659701
965	25.08.2022 01:00:00	-29,414725
966	25.08.2022 01:15:00	-28,8860911
967	25.08.2022 01:30:00	-28,1849819
968	25.08.2022 01:45:00	-27,3176662
969	25.08.2022 02:00:00	-26,2915324
970	25.08.2022 02:15:00	-25,114835
971	25.08.2022 02:30:00	-23,7964419
972	25.08.2022 02:45:00	-22,3455979
973	25.08.2022 03:00:00	-20,7717162
974	25.08.2022 03:15:00	-19,0842021
975	25.08.2022 03:30:00	-17,2923138
976	25.08.2022 03:45:00	-15,4050578
977	25.08.2022 04:00:00	-13,431117
978	25.08.2022 04:15:00	-11,3788077
979	25.08.2022 04:30:00	-9,2560593
980	25.08.2022 04:45:00	-7,0704152
981	25.08.2022 05:00:00	-4,8290477
982	25.08.2022 05:15:00	-2,538786
983	25.08.2022 05:30:00	-0,2061535
984	25.08.2022 05:45:00	2,1625886
985	25.08.2022 06:00:00	4,5613904
986	25.08.2022 06:15:00	6,9843584
987	25.08.2022 06:30:00	9,4256962
988	25.08.2022 06:45:00	11,8796397
989	25.08.2022 07:00:00	14,3403883
990	25.08.2022 07:15:00	16,8020305
991	25.08.2022 07:30:00	19,2584618
992	25.08.2022 07:45:00	21,7032969
993	25.08.2022 08:00:00	24,1297719
994	25.08.2022 08:15:00	26,5306369
995	25.08.2022 08:30:00	28,898039
996	25.08.2022 08:45:00	31,2233944
997	25.08.2022 09:00:00	33,4972516
998	25.08.2022 09:15:00	35,709149
999	25.08.2022 09:30:00	37,8474735
1000	25.08.2022 09:45:00	39,8993319
1001	25.08.2022 10:00:00	41,850451
1002	25.08.2022 10:15:00	43,6851355
1003	25.08.2022 10:30:00	45,3863151
1004	25.08.2022 10:45:00	46,9357272
1005	25.08.2022 11:00:00	48,3142801
1006	25.08.2022 11:15:00	49,5026394
1007	25.08.2022 11:30:00	50,4820536
1008	25.08.2022 11:45:00	51,2353947
1009	25.08.2022 12:00:00	51,7483257
1010	25.08.2022 12:15:00	52,0104453
1011	25.08.2022 12:30:00	52,0162151
1012	25.08.2022 12:45:00	51,7654873
1013	25.08.2022 13:00:00	51,2635188
1014	25.08.2022 13:15:00	50,520467
1015	25.08.2022 13:30:00	49,5504783
1016	25.08.2022 13:45:00	48,3705501
1017	25.08.2022 14:00:00	46,9993607
1018	25.08.2022 14:15:00	45,4562197
1019	25.08.2022 14:30:00	43,7602301
1020	25.08.2022 14:45:00	41,9296906
1021	25.08.2022 15:00:00	39,9817215
1022	25.08.2022 15:15:00	37,9320746
1023	25.08.2022 15:30:00	35,7950791
1024	25.08.2022 15:45:00	33,5836815
1025	25.08.2022 16:00:00	31,3095415
1026	25.08.2022 16:15:00	28,9831607
1027	25.08.2022 16:30:00	26,6140227
1028	25.08.2022 16:45:00	24,2107362
1029	25.08.2022 17:00:00	21,7811716
1030	25.08.2022 17:15:00	19,3325891
1031	25.08.2022 17:30:00	16,8717572
1032	25.08.2022 17:45:00	14,4050595
1033	25.08.2022 18:00:00	11,938593
1034	25.08.2022 18:15:00	9,4782575
1035	25.08.2022 18:30:00	7,0298368
1036	25.08.2022 18:45:00	4,5990742
1037	25.08.2022 19:00:00	2,191742
1038	25.08.2022 19:15:00	-0,1862934
1039	25.08.2022 19:30:00	-2,5290116
1040	25.08.2022 19:45:00	-4,8301821
1041	25.08.2022 20:00:00	-7,0833127
1042	25.08.2022 20:15:00	-9,2816042
1043	25.08.2022 20:30:00	-11,4179116
1044	25.08.2022 20:45:00	-13,4847146
1045	25.08.2022 21:00:00	-15,4740995
1046	25.08.2022 21:15:00	-17,3777563
1047	25.08.2022 21:30:00	-19,1869954
1048	25.08.2022 21:45:00	-20,8927876
1049	25.08.2022 22:00:00	-22,4858322
1050	25.08.2022 22:15:00	-23,9566587
1051	25.08.2022 22:30:00	-25,295763
1052	25.08.2022 22:45:00	-26,4937817
1053	25.08.2022 23:00:00	-27,5417008
1054	25.08.2022 23:15:00	-28,4310934
1055	25.08.2022 23:30:00	-29,1543762
1056	25.08.2022 23:45:00	-29,7050691
1057	26.08.2022 00:00:00	-30,0780394
1058	26.08.2022 00:15:00	-30,2697108
1059	26.08.2022 00:30:00	-30,278216
1060	26.08.2022 00:45:00	-30,10348
1061	26.08.2022 01:00:00	-29,7472236
1062	26.08.2022 01:15:00	-29,2128871
1063	26.08.2022 01:30:00	-28,505483
1064	26.08.2022 01:45:00	-27,6313914
1065	26.08.2022 02:00:00	-26,5981185
1066	26.08.2022 02:15:00	-25,4140367
1067	26.08.2022 02:30:00	-24,0881281
1068	26.08.2022 02:45:00	-22,6297445
1069	26.08.2022 03:00:00	-21,0483953
1070	26.08.2022 03:15:00	-19,3535711
1071	26.08.2022 03:30:00	-17,5546037
1072	26.08.2022 03:45:00	-15,6605617
1073	26.08.2022 04:00:00	-13,6801796
1074	26.08.2022 04:15:00	-11,6218161
1075	26.08.2022 04:30:00	-9,4934352
1076	26.08.2022 04:45:00	-7,302608
1077	26.08.2022 05:00:00	-5,0565298
1078	26.08.2022 05:15:00	-2,762049
1079	26.08.2022 05:30:00	-0,425705
1080	26.08.2022 05:45:00	1,946226
1081	26.08.2022 06:00:00	4,3476802
1082	26.08.2022 06:15:00	6,77275
1083	26.08.2022 06:30:00	9,2156242
1084	26.08.2022 06:45:00	11,6705227
1085	26.08.2022 07:00:00	14,1316273
1086	26.08.2022 07:15:00	16,5930065
1087	26.08.2022 07:30:00	19,0485346
1088	26.08.2022 07:45:00	21,4918022
1089	26.08.2022 08:00:00	23,91602
1090	26.08.2022 08:15:00	26,3139114
1091	26.08.2022 08:30:00	28,6775969
1092	26.08.2022 08:45:00	30,9984673
1093	26.08.2022 09:00:00	33,2670498
1094	26.08.2022 09:15:00	35,4728683
1095	26.08.2022 09:30:00	37,6043072
1096	26.08.2022 09:45:00	39,6484875
1097	26.08.2022 10:00:00	41,5911749
1098	26.08.2022 10:15:00	43,4167456
1099	26.08.2022 10:30:00	45,1082423
1100	26.08.2022 10:45:00	46,647565
1101	26.08.2022 11:00:00	48,0158398
1102	26.08.2022 11:15:00	49,1940043
1103	26.08.2022 11:30:00	50,1636249
1104	26.08.2022 11:45:00	50,9079165
1105	26.08.2022 12:00:00	51,4128803
1106	26.08.2022 12:15:00	51,6684097
1107	26.08.2022 12:30:00	51,6691811
1108	26.08.2022 12:45:00	51,4151537
1109	26.08.2022 13:00:00	50,9115731
1110	26.08.2022 13:15:00	50,1684763
1111	26.08.2022 13:30:00	49,1998043
1112	26.08.2022 13:45:00	48,0222979
1113	26.08.2022 14:00:00	46,6543601
1114	26.08.2022 14:15:00	45,1150337
1115	26.08.2022 14:30:00	43,4231819
1116	26.08.2022 14:45:00	41,5968999
1117	26.08.2022 15:00:00	39,653144
1118	26.08.2022 15:15:00	37,6075391
1119	26.08.2022 15:30:00	35,4743204
1120	26.08.2022 15:45:00	33,2663676
1121	26.08.2022 16:00:00	30,9952955
1122	26.08.2022 16:15:00	28,6715776
1123	26.08.2022 16:30:00	26,3046824
1124	26.08.2022 16:45:00	23,9032122
1125	26.08.2022 17:00:00	21,4750381
1126	26.08.2022 17:15:00	19,0274257
1127	26.08.2022 17:30:00	16,5671516
1128	26.08.2022 17:45:00	14,1006101
1129	26.08.2022 18:00:00	11,6339105
1130	26.08.2022 18:15:00	9,1729657
1131	26.08.2022 18:30:00	6,723574
1132	26.08.2022 18:45:00	4,2914942
1133	26.08.2022 19:00:00	1,8825153
1134	26.08.2022 19:15:00	-0,4974781
1135	26.08.2022 19:30:00	-2,842445
1136	26.08.2022 19:45:00	-5,1461316
1137	26.08.2022 20:00:00	-7,4020191
1138	26.08.2022 20:15:00	-9,6032774
1139	26.08.2022 20:30:00	-11,7427256
1140	26.08.2022 20:45:00	-13,8128012
1141	26.08.2022 21:00:00	-15,8055416
1142	26.08.2022 21:15:00	-17,7125803
1143	26.08.2022 21:30:00	-19,5251625
1144	26.08.2022 21:45:00	-21,2341857
1145	26.08.2022 22:00:00	-22,8302672
1146	26.08.2022 22:15:00	-24,3038472
1147	26.08.2022 22:30:00	-25,6453265
1148	26.08.2022 22:45:00	-26,8452435
1149	26.08.2022 23:00:00	-27,8944865
1150	26.08.2022 23:15:00	-28,7845359
1151	26.08.2022 23:30:00	-29,5077259
1152	26.08.2022 23:45:00	-30,0575096
1153	27.08.2022 00:00:00	-30,4287084
1154	27.08.2022 00:15:00	-30,6177247
1155	27.08.2022 00:30:00	-30,6226977
1156	27.08.2022 00:45:00	-30,4435871
1157	27.08.2022 01:00:00	-30,0821745
1158	27.08.2022 01:15:00	-29,5419848
1159	27.08.2022 01:30:00	-28,8281326
1160	27.08.2022 01:45:00	-27,9471127
1161	27.08.2022 02:00:00	-26,9065516
1162	27.08.2022 02:15:00	-25,7149429
1163	27.08.2022 02:30:00	-24,381385
1164	27.08.2022 02:45:00	-22,915338
1165	27.08.2022 03:00:00	-21,3264093
1166	27.08.2022 03:15:00	-19,6241756
1167	27.08.2022 03:30:00	-17,8180423
1168	27.08.2022 03:45:00	-15,9171404
1169	27.08.2022 04:00:00	-13,9302561
1170	27.08.2022 04:15:00	-11,86579
1171	27.08.2022 04:30:00	-9,7317402
1172	27.08.2022 04:45:00	-7,5357054
1173	27.08.2022 05:00:00	-5,2849031
1174	27.08.2022 05:15:00	-2,9862003
1175	27.08.2022 05:30:00	-0,6461523
1176	27.08.2022 05:45:00	1,7289505
1177	27.08.2022 06:00:00	4,1330307
1178	27.08.2022 06:15:00	6,560167
1179	27.08.2022 06:30:00	9,0045336
1180	27.08.2022 06:45:00	11,460335
1181	27.08.2022 07:00:00	13,9217354
1182	27.08.2022 07:15:00	16,3827841
1183	27.08.2022 07:30:00	18,8373338
1184	27.08.2022 07:45:00	21,2789519
1185	27.08.2022 08:00:00	23,7008238
1186	27.08.2022 08:15:00	26,095647
1187	27.08.2022 08:30:00	28,4555158
1188	27.08.2022 08:45:00	30,7717967
1189	27.08.2022 09:00:00	33,0349964
1190	27.08.2022 09:15:00	35,2346261
1191	27.08.2022 09:30:00	37,3590688
1192	27.08.2022 09:45:00	39,3954619
1193	27.08.2022 10:00:00	41,3296123
1194	27.08.2022 10:15:00	43,1459697
1195	27.08.2022 10:30:00	44,8276922
1196	27.08.2022 10:45:00	46,3568442
1197	27.08.2022 11:00:00	47,7147703
1198	27.08.2022 11:15:00	48,88268
1199	27.08.2022 11:30:00	49,8424553
1200	27.08.2022 11:45:00	50,5776508
1201	27.08.2022 12:00:00	51,0746012
1202	27.08.2022 12:15:00	51,3234898
1203	27.08.2022 12:30:00	51,3192038
1204	27.08.2022 12:45:00	51,0618077
1205	27.08.2022 13:00:00	50,5565363
1206	27.08.2022 13:15:00	49,8133086
1207	27.08.2022 13:30:00	48,8458651
1208	27.08.2022 13:45:00	47,6706944
1209	27.08.2022 14:00:00	46,3059286
1210	27.08.2022 14:15:00	44,770347
1211	27.08.2022 14:30:00	43,0825749
1212	27.08.2022 14:45:00	41,2605053
1213	27.08.2022 15:00:00	39,32093
1214	27.08.2022 15:15:00	37,2793464
1215	27.08.2022 15:30:00	35,1498943
1216	27.08.2022 15:45:00	32,9453851
1217	27.08.2022 16:00:00	30,6773876
1218	27.08.2022 16:15:00	28,3563455
1219	27.08.2022 16:30:00	25,9917107
1220	27.08.2022 16:45:00	23,5920783
1221	27.08.2022 17:00:00	21,1653187
1222	27.08.2022 17:15:00	18,7187018
1223	27.08.2022 17:30:00	16,2590119
1224	27.08.2022 17:45:00	13,7926533
1225	27.08.2022 18:00:00	11,3257468
1226	27.08.2022 18:15:00	8,8642182
1227	27.08.2022 18:30:00	6,4138797
1228	27.08.2022 18:45:00	3,9805051
1229	27.08.2022 19:00:00	1,5699001
1230	27.08.2022 19:15:00	-0,8120327
1231	27.08.2022 19:30:00	-3,159232
1232	27.08.2022 19:45:00	-5,4654206
1233	27.08.2022 20:00:00	-7,7240533
1234	27.08.2022 20:15:00	-9,9282689
1235	27.08.2022 20:30:00	-12,0708502
1236	27.08.2022 20:45:00	-14,1441924
1237	27.08.2022 21:00:00	-16,1402833
1238	27.08.2022 21:15:00	-18,0506991
1239	27.08.2022 21:30:00	-19,8666193
1240	27.08.2022 21:45:00	-21,5788664
1241	27.08.2022 22:00:00	-23,1779748
1242	27.08.2022 22:15:00	-24,6542934
1243	27.08.2022 22:30:00	-25,9981263
1244	27.08.2022 22:45:00	-27,1999118
1245	27.08.2022 23:00:00	-28,2504385
1246	27.08.2022 23:15:00	-29,1410923
1247	27.08.2022 23:30:00	-29,8641235
1248	27.08.2022 23:45:00	-30,4129174
1249	28.08.2022 00:00:00	-30,7822492
1250	28.08.2022 00:15:00	-30,9685005
1251	28.08.2022 00:30:00	-30,9698182
1252	28.08.2022 00:45:00	-30,7861983
1253	28.08.2022 01:00:00	-30,4194863
1254	28.08.2022 01:15:00	-29,8732944
1255	28.08.2022 01:30:00	-29,1528429
1256	28.08.2022 01:45:00	-28,2647443
1257	28.08.2022 02:00:00	-27,2167487
1258	28.08.2022 02:15:00	-26,0174733
1259	28.08.2022 02:30:00	-24,6761353
1260	28.08.2022 02:45:00	-23,2023047
1261	28.08.2022 03:00:00	-21,6056881
1262	28.08.2022 03:15:00	-19,8959488
1263	28.08.2022 03:30:00	-18,0825667
1264	28.08.2022 03:45:00	-16,1747352
1265	28.08.2022 04:00:00	-14,1812917
1266	28.08.2022 04:15:00	-12,1106785
1267	28.08.2022 04:30:00	-9,9709274
1268	28.08.2022 04:45:00	-7,7696641
1269	28.08.2022 05:00:00	-5,5141281
1270	28.08.2022 05:15:00	-3,211204
1271	28.08.2022 05:30:00	-0,8674627
1272	28.08.2022 05:45:00	1,5107916
1273	28.08.2022 06:00:00	3,9174683
1274	28.08.2022 06:15:00	6,3466329
1275	28.08.2022 06:30:00	8,7924457
1276	28.08.2022 06:45:00	11,2490954
1277	28.08.2022 07:00:00	13,7107295
1278	28.08.2022 07:15:00	16,1713782
1279	28.08.2022 07:30:00	18,624873
1280	28.08.2022 07:45:00	21,0647583
1281	28.08.2022 08:00:00	23,484195
1282	28.08.2022 08:15:00	25,875855
1283	28.08.2022 08:30:00	28,2318072
1284	28.08.2022 08:45:00	30,5433947
